policy_id,age,gender,territory,vehicle_type,annual_miles,driving_experience_years,exposure,claim_count,total_claim_amount
P0006204,30,F,B,suv,15443,12.2,0.9725,0,0.0
P0006205,21,F,C,sedan,17788,4.0,0.503,0,0.0
P0006206,78,F,B,sedan,17673,65.7,0.5733,1,10578.89
P0006207,62,F,A,sedan,8520,44.2,0.7899,0,0.0
P0006208,65,M,B,sedan,22053,46.8,0.7005,1,1321.72
P0006209,36,M,B,sedan,15300,16.7,0.6703,0,0.0
P0006210,58,F,A,sedan,34533,42.6,0.873,0,0.0
P0006211,21,M,B,truck,26431,4.1,0.7678,2,3638.96
P0006212,60,M,A,suv,31998,46.2,0.7632,0,0.0
P0006213,54,F,A,truck,11048,40.2,0.5249,0,0.0
P0006214,38,F,A,suv,8470,20.0,0.7306,0,0.0
P0006215,62,F,B,suv,18537,42.5,0.804,0,0.0
P0006216,58,F,B,truck,22652,38.4,0.64,0,0.0
P0006217,45,M,A,sedan,22355,27.1,0.6195,0,0.0
P0006218,29,F,C,suv,25252,7.9,0.7753,0,0.0
P0006219,19,M,C,truck,30803,2.8,0.956,0,0.0
P0006220,77,M,B,truck,15098,58.2,0.5582,0,0.0
P0006221,35,F,A,sedan,14039,20.6,0.6546,0,0.0
P0006222,37,M,A,truck,13190,26.3,0.5291,0,0.0
P0006223,60,F,A,suv,16256,44.0,0.6627,0,0.0
P0006224,34,F,C,sedan,23529,17.2,0.8474,1,3216.87
P0006225,41,F,C,sedan,29891,23.5,0.6593,0,0.0
P0006226,62,F,A,sedan,17864,45.4,0.6993,0,0.0
P0006227,55,F,B,sedan,17962,37.3,0.9677,0,0.0
P0006228,59,M,A,sedan,33057,38.5,0.6735,0,0.0
P0006229,18,M,A,sedan,15637,0.0,0.7698,0,0.0
P0006230,46,M,A,truck,10070,30.5,0.9668,0,0.0
P0006231,47,F,A,truck,15686,35.0,0.7543,0,0.0
P0006232,57,M,A,truck,6273,42.2,0.5851,0,0.0
P0006233,27,F,A,suv,16342,7.3,0.5715,0,0.0
P0006234,28,M,B,truck,32888,12.0,0.9494,0,0.0
P0006235,66,M,B,sedan,30113,47.6,0.9428,0,0.0
P0006236,60,M,B,sedan,32779,41.7,0.6255,0,0.0
P0006237,69,F,A,sedan,14304,52.1,0.8116,0,0.0
P0006238,35,M,B,sedan,17919,18.2,0.5833,0,0.0
P0006239,80,M,B,suv,31302,64.3,0.6157,0,0.0
P0006240,35,F,C,sedan,28370,13.5,0.9603,0,0.0
P0006241,59,M,A,truck,10739,43.9,0.7009,0,0.0
P0006242,28,F,B,sedan,31217,8.8,0.6043,0,0.0
P0006243,75,F,A,sedan,8189,56.3,0.7621,0,0.0
P0006244,38,M,A,sedan,12901,19.8,0.9255,1,1349.85
P0006245,68,M,B,sedan,21518,51.2,0.9165,0,0.0
P0006246,38,F,C,truck,25287,24.0,0.831,0,0.0
P0006247,67,F,C,suv,29740,52.3,0.9067,0,0.0
P0006248,46,F,B,sedan,27851,30.5,0.8898,0,0.0
P0006249,21,F,A,suv,13811,3.3,0.9818,0,0.0
P0006250,29,M,C,sedan,16082,10.2,0.8279,1,617.59
P0006251,61,F,A,sedan,27381,43.4,0.799,0,0.0
P0006252,30,M,B,sedan,34325,12.5,0.9528,0,0.0
P0006253,35,F,C,sedan,31900,15.9,0.6808,0,0.0
P0006254,52,F,B,suv,34981,39.2,0.7464,0,0.0
P0006255,33,F,B,truck,25936,20.4,0.9296,0,0.0
P0006256,26,F,A,sedan,20088,12.1,0.9895,0,0.0
P0006257,57,F,A,suv,28766,38.1,0.7106,0,0.0
P0006258,61,F,C,suv,7355,48.0,0.7949,0,0.0
P0006259,64,F,A,sedan,34023,47.0,0.9189,0,0.0
P0006260,77,F,A,sedan,33488,61.8,0.7594,0,0.0
P0006261,25,M,B,sedan,20644,7.7,0.7023,0,0.0
P0006262,44,M,A,sedan,21212,27.3,0.5324,0,0.0
P0006263,32,M,A,sedan,21420,14.5,0.606,0,0.0
P0006264,74,F,A,sedan,9303,57.8,0.6657,0,0.0
P0006265,52,F,B,sedan,11378,33.6,0.7008,0,0.0
P0006266,24,F,B,suv,27695,4.1,0.8881,0,0.0
P0006267,61,M,C,sedan,6015,41.5,0.5834,0,0.0
P0006268,20,M,A,truck,26301,3.7,0.5362,0,0.0
P0006269,35,F,C,sedan,14459,19.7,0.7939,0,0.0
P0006270,63,F,A,sedan,9335,45.6,0.5041,0,0.0
P0006271,49,F,A,suv,23483,28.0,0.9654,0,0.0
P0006272,65,F,C,suv,13520,48.1,0.628,0,0.0
P0006273,53,M,C,truck,18864,34.3,0.9168,0,0.0
P0006274,71,F,A,sedan,31792,52.4,0.6898,1,1117.24
P0006275,53,F,A,sedan,26635,34.5,0.9994,0,0.0
P0006276,21,F,C,suv,35057,1.5,0.7506,2,7557.92
P0006277,22,F,A,suv,17308,7.6,0.9814,0,0.0
P0006278,66,F,A,suv,17562,50.9,0.7344,0,0.0
P0006279,20,F,B,suv,26302,2.9,0.8571,0,0.0
P0006280,41,F,C,sedan,9172,21.5,0.5318,0,0.0
P0006281,19,F,B,suv,31568,0.0,0.7225,0,0.0
P0006282,37,M,B,suv,15911,20.1,0.6354,0,0.0
P0006283,55,F,C,suv,19567,36.0,0.8966,0,0.0
P0006284,28,F,A,sedan,20736,11.8,0.7662,0,0.0
P0006285,47,M,C,truck,7067,31.7,0.82,0,0.0
P0006286,80,F,A,suv,14313,65.7,0.6269,0,0.0
P0006287,22,M,B,sedan,9328,5.3,0.5584,1,1375.11
P0006288,22,M,B,sedan,23950,5.7,0.8403,0,0.0
P0006289,35,F,A,suv,26899,16.0,0.7211,0,0.0
P0006290,70,F,B,truck,5245,51.9,0.7085,0,0.0
P0006291,43,M,C,sedan,5248,25.9,0.982,0,0.0
P0006292,58,F,B,truck,30310,40.9,0.5591,0,0.0
P0006293,20,F,A,sedan,15375,3.8,0.8219,0,0.0
P0006294,64,M,A,sedan,31184,50.6,0.5301,0,0.0
P0006295,22,F,B,suv,25408,7.4,0.8425,0,0.0
P0006296,62,M,B,sedan,29288,43.4,0.7798,0,0.0
P0006297,27,M,B,sedan,16915,10.3,0.8635,0,0.0
P0006298,72,M,A,suv,14406,57.6,0.8754,0,0.0
P0006299,36,M,B,sedan,27398,16.3,0.566,0,0.0
P0006300,29,M,A,sedan,24603,8.6,0.6373,0,0.0
P0006301,39,F,A,sedan,22675,19.6,0.6262,0,0.0
P0006302,18,M,B,sedan,16321,0.2,0.804,0,0.0
P0006303,28,M,B,sedan,24026,10.4,0.6292,0,0.0
P0006304,55,M,C,sedan,17067,38.0,0.7579,0,0.0
P0006305,36,M,B,truck,32596,18.7,0.7211,0,0.0
P0006306,40,M,A,suv,26982,21.7,0.7928,0,0.0
P0006307,68,F,C,suv,17307,49.6,0.6757,0,0.0
P0006308,25,M,A,sedan,31149,7.1,0.9625,0,0.0
P0006309,42,F,C,sedan,7202,31.6,0.9825,0,0.0
P0006310,29,F,A,truck,30760,9.7,0.6754,0,0.0
P0006311,48,F,C,suv,17859,30.6,0.9571,0,0.0
P0006312,38,M,C,truck,12163,23.7,0.8965,0,0.0
P0006313,20,M,C,sedan,30739,2.6,0.6131,2,8129.15
P0006314,22,F,A,suv,25398,4.4,0.7814,0,0.0
P0006315,71,F,C,suv,7299,57.1,0.6888,0,0.0
P0006316,21,F,B,sedan,13279,5.3,0.9005,0,0.0
P0006317,67,F,A,truck,18984,52.2,0.947,0,0.0
P0006318,75,F,B,sedan,24481,59.9,0.8112,0,0.0
P0006319,47,M,B,sedan,30001,28.9,0.8151,0,0.0
P0006320,37,F,C,sedan,16383,21.2,0.8606,0,0.0
P0006321,66,F,C,suv,30068,48.8,0.7475,0,0.0
P0006322,79,F,B,suv,29488,60.5,0.7353,0,0.0
P0006323,25,F,B,sedan,16723,8.9,0.7816,0,0.0
P0006324,78,M,A,truck,34061,59.4,0.9092,0,0.0
P0006325,77,F,B,sedan,34269,57.3,0.8237,1,2809.65
P0006326,26,F,C,truck,13989,7.3,0.572,0,0.0
P0006327,21,M,B,suv,22251,2.8,0.5702,0,0.0
P0006328,63,F,C,truck,31933,44.3,0.7079,0,0.0
P0006329,22,M,B,suv,21704,4.2,0.8295,0,0.0
P0006330,55,M,A,sedan,27940,36.3,0.6956,0,0.0
P0006331,22,M,B,sedan,29779,7.3,0.6909,0,0.0
P0006332,61,M,A,truck,22546,44.1,0.9477,0,0.0
P0006333,32,F,C,truck,16148,14.2,0.9341,0,0.0
P0006334,24,F,C,suv,21274,7.1,0.7378,0,0.0
P0006335,22,F,C,suv,30801,0.0,0.8591,0,0.0
P0006336,29,F,C,sedan,14898,12.4,0.726,0,0.0
P0006337,52,F,B,sedan,31175,38.6,0.8016,0,0.0
P0006338,22,F,B,sedan,11301,4.9,0.6373,0,0.0
P0006339,68,F,C,suv,19324,49.3,0.7488,0,0.0
P0006340,56,F,A,suv,7584,40.7,0.8213,0,0.0
P0006341,36,M,C,suv,31474,19.1,0.7209,0,0.0
P0006342,80,F,A,suv,27085,63.1,0.8797,0,0.0
P0006343,59,F,C,sedan,8665,42.1,0.6337,0,0.0
P0006344,60,F,B,sedan,11895,44.2,0.5064,0,0.0
P0006345,28,M,C,sedan,21361,8.8,0.9571,0,0.0
P0006346,62,F,B,sedan,20357,40.7,0.6805,0,0.0
P0006347,53,M,B,suv,8488,37.7,0.626,0,0.0
P0006348,80,F,C,suv,32584,65.6,0.738,0,0.0
P0006349,48,F,B,truck,19289,31.9,0.6247,0,0.0
P0006350,60,M,A,sedan,25804,40.2,0.8666,0,0.0
P0006351,39,F,A,truck,28330,22.5,0.6534,0,0.0
P0006352,20,F,B,suv,10246,2.3,0.9958,1,2162.72
P0006353,26,F,B,sedan,15337,10.8,0.6381,0,0.0
P0006354,72,F,B,suv,27768,51.4,0.6809,0,0.0
P0006355,64,F,A,truck,28984,47.6,0.7692,1,8041.54
P0006356,40,F,A,sedan,11659,22.5,0.5017,0,0.0
P0006357,61,F,C,suv,14908,45.6,0.5021,0,0.0
P0006358,18,M,B,sedan,29177,2.8,0.6169,0,0.0
P0006359,20,F,A,sedan,15661,3.0,0.5408,0,0.0
P0006360,49,F,A,sedan,7409,31.8,0.88,0,0.0
P0006361,57,M,A,sedan,20433,38.3,0.9359,1,4558.17
P0006362,77,F,C,suv,9392,63.4,0.7066,0,0.0
P0006363,65,M,B,sedan,23412,49.9,0.7583,1,2381.4
P0006364,34,F,B,suv,33959,18.4,0.8064,0,0.0
P0006365,69,M,B,truck,8128,51.8,0.5474,0,0.0
P0006366,48,M,C,truck,13688,33.3,0.7349,0,0.0
P0006367,70,F,A,sedan,22557,53.2,0.9797,0,0.0
P0006368,28,M,A,sedan,9669,12.3,0.6039,1,1775.97
P0006369,19,M,B,sedan,21583,2.3,0.542,0,0.0
P0006370,21,M,C,sedan,11662,5.5,0.6403,0,0.0
P0006371,80,F,B,sedan,24711,65.0,0.774,0,0.0
P0006372,23,F,B,suv,16194,5.4,0.9342,0,0.0
P0006373,77,F,C,suv,33691,57.8,0.6774,0,0.0
P0006374,63,M,A,sedan,30966,44.4,0.6724,0,0.0
P0006375,27,F,B,sedan,35799,7.8,0.6715,0,0.0
P0006376,72,F,B,truck,9728,52.5,0.9205,0,0.0
P0006377,27,M,C,truck,34394,10.3,0.7347,0,0.0
P0006378,27,F,A,suv,5488,6.3,0.6657,0,0.0
P0006379,54,M,B,suv,11793,35.5,0.5885,1,2697.91
P0006380,36,F,C,suv,31814,20.9,0.5628,0,0.0
P0006381,36,M,B,sedan,31732,20.3,0.9871,1,9042.1
P0006382,30,F,B,truck,14289,12.7,0.7432,0,0.0
P0006383,56,F,A,sedan,31091,37.2,0.5361,0,0.0
P0006384,19,M,A,suv,7384,2.5,0.9532,0,0.0
P0006385,33,F,A,sedan,15420,17.9,0.977,1,3009.15
P0006386,52,F,A,suv,5860,33.4,0.6186,0,0.0
P0006387,48,F,C,suv,21033,33.2,0.658,0,0.0
P0006388,62,M,B,suv,32886,44.4,0.9802,0,0.0
P0006389,31,F,C,sedan,24016,13.9,0.5079,0,0.0
P0006390,58,F,A,suv,21217,43.7,0.6622,0,0.0
P0006391,65,F,A,suv,11139,44.4,0.7151,0,0.0
P0006392,42,F,C,suv,23925,25.0,0.8852,0,0.0
P0006393,34,M,A,sedan,15051,19.4,0.6839,0,0.0
P0006394,52,F,A,suv,24097,34.9,0.6692,0,0.0
P0006395,54,M,A,suv,9045,40.5,0.8647,0,0.0
P0006396,23,M,A,sedan,21188,5.3,0.9247,0,0.0
P0006397,53,M,A,suv,20425,34.3,0.5466,0,0.0
P0006398,27,M,A,sedan,28847,4.6,0.5712,0,0.0
P0006399,53,F,C,suv,33183,35.8,0.8299,1,1773.41
P0006400,76,M,A,sedan,33088,60.3,0.6572,0,0.0
P0006401,51,M,B,truck,15590,33.6,0.8342,0,0.0
P0006402,65,M,B,sedan,24873,45.1,0.587,0,0.0
P0006403,37,F,B,sedan,25250,19.0,0.902,0,0.0
P0006404,76,F,B,sedan,31160,57.3,0.6607,0,0.0
P0006405,69,M,A,truck,30020,50.5,0.6676,0,0.0
P0006406,75,F,A,sedan,5298,57.0,0.5894,0,0.0
P0006407,64,M,B,sedan,29827,49.8,0.6057,0,0.0
P0006408,58,F,C,sedan,19885,43.9,0.7992,0,0.0
P0006409,51,F,B,suv,34464,37.2,0.7908,0,0.0
P0006410,76,F,B,sedan,23725,61.4,0.9122,1,7510.79
P0006411,71,F,C,suv,16994,56.2,0.8151,0,0.0
P0006412,44,F,C,sedan,11238,23.3,0.7139,0,0.0
P0006413,23,M,C,sedan,34427,7.4,0.9017,0,0.0
P0006414,18,M,B,sedan,9969,0.8,0.5083,0,0.0
P0006415,32,M,C,suv,7795,15.5,0.8509,0,0.0
P0006416,21,M,B,sedan,9223,3.6,0.7716,0,0.0
P0006417,31,M,B,truck,22098,13.9,0.6104,1,451.37
P0006418,24,F,C,sedan,13829,9.5,0.8187,1,365.35
P0006419,79,M,B,suv,23006,60.8,0.9933,0,0.0
P0006420,24,M,C,sedan,30525,8.4,0.6733,0,0.0
P0006421,57,M,C,sedan,14022,41.4,0.8193,0,0.0
P0006422,40,F,B,truck,5857,23.6,0.7197,0,0.0
P0006423,28,M,A,suv,16132,9.4,0.6962,0,0.0
P0006424,62,F,C,suv,23675,46.2,0.6536,0,0.0
P0006425,79,F,A,suv,27579,61.8,0.6145,0,0.0
P0006426,67,M,B,sedan,7112,49.2,0.6178,1,4033.82
P0006427,79,M,A,truck,32232,61.5,0.8871,0,0.0
P0006428,55,F,C,sedan,23389,37.6,0.6619,0,0.0
P0006429,60,F,C,truck,19929,45.8,0.7648,0,0.0
P0006430,27,M,A,suv,12818,9.7,0.6068,0,0.0
P0006431,71,F,B,sedan,34722,55.8,0.6062,0,0.0
P0006432,65,F,C,suv,9877,51.5,0.7935,0,0.0
P0006433,34,M,A,truck,18914,17.9,0.7914,0,0.0
P0006434,40,M,A,sedan,19440,24.0,0.7526,0,0.0
P0006435,56,F,A,sedan,21956,33.1,0.8466,0,0.0
P0006436,18,M,C,suv,12164,0.0,0.8185,0,0.0
P0006437,69,F,B,sedan,34248,50.4,0.6001,1,4078.63
P0006438,35,F,A,sedan,16726,18.8,0.5277,0,0.0
P0006439,22,M,A,suv,27079,5.4,0.6348,0,0.0
P0006440,38,M,B,truck,24624,15.9,0.7156,0,0.0
P0006441,70,F,A,suv,11289,54.3,0.6041,0,0.0
P0006442,35,F,B,truck,34023,17.5,0.7412,0,0.0
P0006443,51,F,A,sedan,19260,30.3,0.5184,0,0.0
P0006444,69,F,C,sedan,24152,53.4,0.7386,1,5175.58
P0006445,20,F,B,sedan,25021,2.7,0.6758,0,0.0
P0006446,65,F,C,sedan,20719,48.0,0.9796,0,0.0
P0006447,36,M,A,suv,24779,20.8,0.9383,0,0.0
P0006448,61,F,B,sedan,22267,42.5,0.9756,0,0.0
P0006449,29,M,C,sedan,27955,14.2,0.8294,0,0.0
P0006450,26,M,B,suv,19634,7.4,0.986,0,0.0
P0006451,67,M,A,suv,30184,49.1,0.5948,0,0.0
P0006452,68,M,A,suv,22447,49.2,0.7662,1,5260.63
P0006453,79,F,B,suv,35954,62.4,0.8716,1,3710.17
P0006454,60,F,B,truck,22675,42.2,0.7412,0,0.0
P0006455,47,M,C,suv,23290,27.9,0.6069,0,0.0
P0006456,30,F,C,truck,20258,15.8,0.8269,1,5265.42
P0006457,36,F,B,truck,17317,21.4,0.9856,0,0.0
P0006458,58,F,C,truck,29439,39.8,0.7616,1,3151.44
P0006459,39,M,B,sedan,24669,20.4,0.6241,0,0.0
P0006460,48,F,A,suv,17113,30.7,0.5203,0,0.0
P0006461,28,F,A,sedan,30016,9.2,0.5521,0,0.0
P0006462,45,F,C,sedan,8364,28.7,0.8886,0,0.0
P0006463,32,M,A,suv,6929,12.5,0.7426,0,0.0
P0006464,25,F,C,sedan,24934,8.1,0.6043,0,0.0
P0006465,26,M,A,suv,19200,10.6,0.93,0,0.0
P0006466,50,M,A,truck,29678,30.2,0.718,0,0.0
P0006467,41,F,C,sedan,25586,22.3,0.8979,0,0.0
P0006468,24,F,C,truck,29180,7.9,0.9056,1,2954.02
P0006469,50,M,C,suv,13229,33.9,0.859,0,0.0
P0006470,28,M,A,truck,12816,9.8,0.9863,0,0.0
P0006471,18,F,A,sedan,12791,3.0,0.9485,0,0.0
P0006472,26,F,B,truck,25057,8.4,0.5627,0,0.0
P0006473,46,F,C,sedan,25903,29.3,0.6719,0,0.0
P0006474,78,F,A,truck,35956,60.6,0.9771,0,0.0
P0006475,33,F,B,sedan,11725,20.0,0.8278,0,0.0
P0006476,35,F,A,sedan,8241,19.8,0.7219,0,0.0
P0006477,33,F,B,sedan,34699,15.5,0.9311,0,0.0
P0006478,40,M,A,suv,21205,20.9,0.8194,0,0.0
P0006479,63,M,C,truck,16368,46.3,0.6853,0,0.0
P0006480,38,M,A,suv,14467,19.6,0.6356,0,0.0
P0006481,59,M,B,suv,32390,45.0,0.9256,1,1779.17
P0006482,74,M,C,sedan,29527,57.9,0.9234,0,0.0
P0006483,77,F,A,truck,10424,59.4,0.9592,0,0.0
P0006484,53,M,A,sedan,15066,36.1,0.8923,0,0.0
P0006485,62,F,B,truck,31977,43.5,0.5924,0,0.0
P0006486,75,F,B,suv,27741,58.5,0.6942,0,0.0
P0006487,67,M,B,sedan,30268,50.5,0.664,0,0.0
P0006488,36,M,B,sedan,9974,17.7,0.6289,0,0.0
P0006489,26,F,A,suv,22959,10.1,0.8974,0,0.0
P0006490,25,M,C,truck,7075,9.8,0.5623,0,0.0
P0006491,73,F,A,suv,18964,55.1,0.7396,0,0.0
P0006492,53,F,B,truck,8227,37.9,0.9328,0,0.0
P0006493,36,F,C,truck,13320,16.2,0.8945,0,0.0
P0006494,39,F,C,sedan,13069,25.7,0.6337,0,0.0
P0006495,35,M,A,suv,10846,18.6,0.5178,0,0.0
P0006496,68,F,A,suv,31334,47.7,0.7069,0,0.0
P0006497,56,F,B,sedan,16505,35.0,0.7968,0,0.0
P0006498,73,M,A,suv,9663,56.2,0.9274,0,0.0
P0006499,37,M,B,sedan,35638,17.8,0.7641,1,1832.44
P0006500,47,F,B,suv,6035,28.4,0.6329,0,0.0
P0006501,25,F,A,suv,9595,9.0,0.8454,0,0.0
P0006502,79,F,B,truck,31457,61.1,0.7008,0,0.0
P0006503,50,F,B,suv,18987,34.7,0.9126,0,0.0
P0006504,52,M,C,suv,16621,38.1,0.5119,0,0.0
P0006505,44,M,A,sedan,14460,26.0,0.7095,0,0.0
P0006506,35,F,A,truck,23250,16.9,0.7111,0,0.0
P0006507,77,F,A,sedan,16123,62.4,0.7938,0,0.0
P0006508,48,F,B,suv,7597,31.3,0.6793,1,1937.96
P0006509,60,M,C,truck,34879,45.4,0.7011,0,0.0
P0006510,20,F,C,sedan,33127,3.9,0.8674,0,0.0
P0006511,35,F,C,sedan,10460,18.9,0.5856,0,0.0
P0006512,68,M,B,sedan,20637,49.5,0.6192,0,0.0
P0006513,23,M,C,suv,19060,7.0,0.5512,0,0.0
P0006514,24,F,A,sedan,7776,9.5,0.6288,0,0.0
P0006515,69,F,B,sedan,17360,48.6,0.7527,0,0.0
P0006516,37,F,B,sedan,24648,19.0,0.5946,0,0.0
P0006517,35,M,C,sedan,8227,16.2,0.5368,0,0.0
P0006518,53,F,C,sedan,16332,34.8,0.9982,0,0.0
P0006519,30,F,A,suv,12793,11.1,0.7276,0,0.0
P0006520,20,M,C,suv,15955,2.1,0.9158,1,1886.17
P0006521,18,F,C,suv,24527,0.1,0.8694,0,0.0
P0006522,22,F,C,sedan,17654,4.7,0.5827,0,0.0
P0006523,27,M,B,truck,28806,10.9,0.7561,0,0.0
P0006524,61,F,C,suv,20751,42.2,0.7839,0,0.0
P0006525,36,M,C,truck,26450,19.5,0.5789,0,0.0
P0006526,22,M,B,suv,24199,4.8,0.5559,0,0.0
P0006527,18,F,B,sedan,30326,0.3,0.6316,1,2472.79
P0006528,48,M,C,suv,9538,30.1,0.6306,0,0.0
P0006529,70,M,C,sedan,35719,55.0,0.6388,0,0.0
P0006530,39,M,B,truck,28385,21.6,0.6262,0,0.0
P0006531,22,M,C,suv,11139,7.0,0.7734,0,0.0
P0006532,32,F,A,sedan,5841,14.6,0.6472,0,0.0
P0006533,49,F,B,sedan,5793,30.4,0.8858,0,0.0
P0006534,29,M,A,suv,26674,8.4,0.5262,0,0.0
P0006535,79,F,B,sedan,18111,60.8,0.8108,0,0.0
P0006536,66,F,A,sedan,10682,47.3,0.8862,0,0.0
P0006537,39,F,A,truck,14850,24.2,0.7186,0,0.0
P0006538,77,F,A,sedan,18851,58.9,0.6597,1,6622.31
P0006539,38,M,A,sedan,6279,23.2,0.6515,0,0.0
P0006540,26,M,A,sedan,22408,6.6,0.6639,0,0.0
P0006541,77,M,B,suv,6124,62.1,0.5587,1,9264.26
P0006542,78,F,A,suv,25068,63.0,0.7905,0,0.0
P0006543,37,F,A,suv,6891,18.5,0.8117,0,0.0
P0006544,55,M,A,truck,29522,34.6,0.6948,0,0.0
P0006545,28,F,A,sedan,12844,8.9,0.9779,0,0.0
P0006546,58,M,A,sedan,21002,41.7,0.9557,0,0.0
P0006547,61,M,C,sedan,16961,46.0,0.6489,0,0.0
P0006548,62,F,B,sedan,32283,45.9,0.8662,1,2304.31
P0006549,53,F,A,sedan,29625,35.7,0.5582,0,0.0
P0006550,62,M,B,sedan,34606,45.2,0.8789,0,0.0
P0006551,52,F,A,truck,27177,37.1,0.8679,1,3650.38
P0006552,69,M,B,sedan,35257,49.4,0.6783,0,0.0
P0006553,29,M,C,truck,11984,9.4,0.6935,1,1430.4
P0006554,48,F,A,truck,14906,27.2,0.793,0,0.0
P0006555,44,M,A,suv,30095,30.3,0.6401,0,0.0
P0006556,51,F,B,truck,5997,35.6,0.7864,0,0.0
P0006557,26,F,A,suv,10547,8.5,0.9438,1,2580.04
P0006558,38,M,A,sedan,27189,21.0,0.7224,0,0.0
P0006559,78,M,B,suv,17396,61.9,0.6021,0,0.0
P0006560,24,M,B,sedan,12808,8.7,0.779,0,0.0
P0006561,58,M,A,sedan,14407,43.0,0.8264,1,662.72
P0006562,59,M,C,truck,28798,37.9,0.763,1,14141.5
P0006563,47,F,A,suv,19885,32.9,0.5118,0,0.0
P0006564,20,F,A,sedan,5155,6.1,0.8346,0,0.0
P0006565,20,F,B,suv,21013,5.4,0.5184,0,0.0
P0006566,35,F,B,truck,29092,17.6,0.7087,0,0.0
P0006567,24,F,B,sedan,10158,7.5,0.7072,0,0.0
P0006568,23,M,B,sedan,7174,5.2,0.9232,0,0.0
P0006569,28,F,B,sedan,24458,12.4,0.9313,0,0.0
P0006570,30,M,C,truck,32259,12.8,0.8875,0,0.0
P0006571,70,M,B,suv,7193,52.8,0.9099,0,0.0
P0006572,58,M,B,sedan,25190,37.9,0.6094,0,0.0
P0006573,19,F,C,suv,29141,0.0,0.8581,1,1218.05
P0006574,57,M,A,suv,10013,40.3,0.8746,0,0.0
P0006575,26,M,C,sedan,13071,7.3,0.889,0,0.0
P0006576,44,F,A,truck,20742,26.7,0.8974,0,0.0
P0006577,20,F,B,suv,23934,1.5,0.5816,0,0.0
P0006578,23,F,B,sedan,20661,5.2,0.6285,0,0.0
P0006579,26,M,B,truck,10695,7.5,0.8918,0,0.0
P0006580,45,M,A,sedan,32250,26.3,0.5737,0,0.0
P0006581,47,F,B,sedan,18048,29.2,0.562,0,0.0
P0006582,40,M,C,sedan,21502,22.7,0.9885,0,0.0
P0006583,57,F,C,sedan,21607,37.9,0.9839,0,0.0
P0006584,63,F,B,suv,22064,46.3,0.6684,0,0.0
P0006585,63,M,A,sedan,13989,47.2,0.5043,0,0.0
P0006586,54,M,A,sedan,14888,40.1,0.6991,0,0.0
P0006587,52,M,B,truck,9303,34.1,0.5129,0,0.0
P0006588,48,F,A,sedan,27583,29.6,0.5717,0,0.0
P0006589,32,F,C,sedan,14723,18.4,0.6121,0,0.0
P0006590,48,F,B,sedan,6559,32.2,0.9196,0,0.0
P0006591,18,F,B,truck,6443,0.0,0.6877,1,2539.23
P0006592,78,F,A,sedan,35006,61.3,0.5041,0,0.0
P0006593,41,M,A,sedan,18263,23.9,0.8184,0,0.0
P0006594,65,M,B,truck,23793,46.2,0.5353,0,0.0
P0006595,78,F,B,sedan,21554,61.2,0.9471,0,0.0
P0006596,49,F,A,truck,31215,31.2,0.6227,0,0.0
P0006597,72,F,B,suv,32525,57.2,0.6189,0,0.0
P0006598,48,F,B,truck,29213,30.3,0.6985,0,0.0
P0006599,26,M,B,sedan,35442,11.7,0.5537,0,0.0
P0006600,19,F,C,truck,11762,4.6,0.5116,0,0.0
P0006601,26,M,A,sedan,18930,10.0,0.9572,0,0.0
P0006602,77,F,A,sedan,13961,58.9,0.9318,0,0.0
P0006603,47,F,C,suv,30820,29.9,0.9582,0,0.0
P0006604,38,M,A,sedan,13618,22.6,0.8383,0,0.0
P0006605,46,F,B,sedan,29624,27.2,0.5065,0,0.0
P0006606,34,F,C,suv,11991,16.4,0.9866,0,0.0
P0006607,72,M,B,sedan,26482,52.9,0.8544,0,0.0
P0006608,80,F,C,sedan,5493,64.8,0.7076,0,0.0
P0006609,23,F,B,sedan,29449,3.1,0.8662,0,0.0
P0006610,63,F,B,sedan,30635,42.8,0.7835,0,0.0
P0006611,39,F,A,suv,22457,20.2,0.8358,0,0.0
P0006612,20,M,A,suv,21673,2.0,0.9121,0,0.0
P0006613,76,F,B,sedan,19238,58.0,0.9681,0,0.0
P0006614,21,M,A,sedan,23326,3.3,0.8983,0,0.0
P0006615,30,M,B,sedan,22529,15.7,0.9479,0,0.0
P0006616,19,F,A,sedan,20242,3.2,0.7838,0,0.0
P0006617,47,F,A,sedan,21139,30.2,0.6692,0,0.0
P0006618,55,F,B,suv,8855,40.1,0.8348,0,0.0
P0006619,38,F,B,sedan,19443,18.1,0.7781,0,0.0
P0006620,22,F,A,suv,18519,4.0,0.5281,0,0.0
P0006621,25,M,C,sedan,32754,4.4,0.7879,0,0.0
P0006622,76,F,A,sedan,14102,57.4,0.7087,0,0.0
P0006623,68,F,A,sedan,35008,53.8,0.6848,0,0.0
P0006624,77,M,C,sedan,32653,57.4,0.8622,1,24812.59
P0006625,51,M,C,suv,29274,34.9,0.9426,0,0.0
P0006626,52,F,B,suv,26737,32.3,0.5986,0,0.0
P0006627,67,F,B,truck,14823,47.0,0.8974,0,0.0
P0006628,56,M,C,sedan,10042,36.3,0.5848,0,0.0
P0006629,45,F,B,sedan,29484,25.9,0.7882,0,0.0
P0006630,36,M,A,truck,26759,18.1,0.9241,0,0.0
P0006631,48,M,A,suv,30779,31.0,0.9529,0,0.0
P0006632,22,F,A,sedan,21999,1.2,0.6542,1,1098.22
